Id,SalePrice
1683,187164.52228014858
1684,175573.17490954947
1685,175465.46389234564
1686,170763.4224169784
1687,168068.431436861
1688,192166.99035716045
1689,197781.8055778874
1690,196003.52040915674
1691,183663.76272287522
1692,255126.1584515785
1693,169129.49327753967
1694,181834.38362793188
1695,165068.17613856375
1696,275386.74167509173
1697,169723.77454739952
1698,343935.5695482271
1699,325452.60108863923
1700,251502.30837985076
1701,266635.33926217014
1702,244219.85697056682
1703,243525.22123390262
1704,284415.9558274247
1705,233789.05330572557
1706,408672.6870235658
1707,213570.86046058236
1708,207093.22581262846
1709,269448.2474506784
1710,221387.66598676814
1711,264248.9801213766
1712,264402.89491513214
1713,273643.6054572525
1714,227978.44888547482
1715,207545.51479131402
1716,187814.8810870641
1717,175372.02197563817
1718,138762.3064118618
1719,207086.49054999303
1720,244671.02598835155
1721,167322.05243973085
1722,129025.63488372357
1723,157541.81543050046
1724,208948.92570871804
1725,240954.07333093244
1726,191754.0519317346
1727,160585.30204166667
1728,178899.83361088767
1729,166410.68266096426
1730,161743.47324139316
1731,122177.68581577163
1732,130539.78980891712
1733,117575.70157897202
1734,122182.87171842283
1735,132148.54055805667
1736,112431.65133620599
1737,308045.1322922701
1738,240552.61631225335
1739,254445.8139175957
1740,222465.53988286108
1741,193633.20405565677
1742,173148.22583603737
1743,177151.27113706604
1744,326372.00786828564
1745,226752.21438574634
1746,183689.787259976
1747,220788.26238817628
1748,231613.94749064738
1749,148537.41361378168
1750,127510.64325539712
1751,250804.02973011328
1752,118838.07483617635
1753,149757.9488863021
1754,194596.33425031655
1755,168049.179747021
1756,131422.67574698583
1757,122536.24255268247
1758,146478.6783427954
1759,165163.0016730833
1760,168488.3979844393
1761,146505.67285139352
1762,182906.77626847342
1763,179361.6372719647
1764,117071.5236180199
1765,175545.8671341937
1766,188524.24614611958
1767,231112.5771575555
1768,147092.58535774
1769,172323.34028377704
1770,152727.89673784646
1771,127987.34848141967
1772,138707.63265934406
1773,130565.38298775848
1774,148851.57718547084
1775,141682.7342317511
1776,128894.45323376716
1777,111410.46456577677
1778,144018.79659346797
1779,122500.62619345917
1780,172012.74423490133
1781,131114.25340465843
1782,90225.78947138335
1783,148133.87606538727
1784,108921.78113013062
1785,127690.4767004374
1786,142679.5005142613
1787,164728.41595752817
1788,61549.54358584604
1789,106201.6205069451
1790,82856.08205333911
1791,185066.16887566954
1792,159576.59924872481
1793,132280.70239744676
1794,159141.9009999039
1795,138104.12480977428
1796,126725.21476708923
1797,120369.665094016
1798,126480.60887926666
1799,111469.9451019667
1800,132456.77788439865
1801,131296.7587805654
1802,130556.48799538088
1803,148522.63501555842
1804,141961.32654869408
1805,136630.08308423957
1806,130060.00926852788
1807,137289.73052158242
1808,119192.86492576957
1809,121228.58078225088
1810,144731.7885254087
1811,97213.5525518523
1812,102835.69186105806
1813,124269.68421646813
1814,99678.99938638732
1815,57441.22069329817
1816,100730.25410756159
1817,112786.26738537638
1818,151562.35054397187
1819,127736.46484148636
1820,59755.489361459164
1821,115740.30885935796
1822,146694.91675819812
1823,47901.929346841905
1824,142809.95023770852
1825,136202.43765382524
1826,109059.26644919814
1827,105801.40687317222
1828,143170.90505237013
1829,126309.73242521746
1830,145529.55759049312
1831,148905.50032938487
1832,78512.63642148439
1833,141138.29363309196
1834,125572.82846913657
1835,127282.73959395225
1836,135218.57247795752
1837,91153.39489278337
1838,128509.8709506818
1839,96976.96146839047
1840,143210.47863830486
1841,141556.38610008697
1842,88413.26618433761
1843,130567.82963963563
1844,137149.70593397028
1845,142348.0599913222
1846,155855.17038569448
1847,166885.15525616874
1848,55251.051744634926
1849,106116.81065783303
1850,118632.81733519176
1851,158501.88193886768
1852,126144.7814092177
1853,131761.4314767024
1854,168513.16916273962
1855,148614.7006002822
1856,228023.56096791953
1857,138307.70272351144
1858,140744.2036343463
1859,120220.82154825039
1860,149594.5020860695
1861,119999.43962828073
1862,295605.1646569592
1863,280978.5686633757
1864,281066.7456306452
1865,328812.0653500518
1866,321446.4173150888
1867,229090.0583468824
1868,296594.346395694
1869,209486.2241455075
1870,229094.31230333733
1871,243837.41414197674
1872,175250.35288183653
1873,247666.75064588874
1874,149202.80065029697
1875,199369.32695254372
1876,198504.4642223175
1877,214122.33534646075
1878,205541.43895126047
1879,132921.3155572574
1880,132303.9733013612
1881,254458.31081133086
1882,249610.91771230212
1883,191319.93615605898
1884,209199.60658059598
1885,244711.64450900868
1886,287444.59683437657
1887,213409.31447331657
1888,272067.59872415103
1889,168020.29392614975
1890,125210.94431329847
1891,136044.29232846352
1892,99691.62315169991
1893,136617.44808751738
1894,126521.9153126384
1895,139299.07711467674
1896,128743.32461873817
1897,112879.87870261603
1898,117607.99441588449
1899,168212.2948707203
1900,156720.34803550778
1901,171400.59523550427
1902,158144.18400476736
1903,225438.18210220267
1904,149864.38990774937
1905,205265.52663669476
1906,153681.0936308825
1907,216411.45400674845
1908,112121.37987111384
1909,135408.47185059285
1910,121714.82649006761
1911,227329.28752658534
1912,351970.1125702645
1913,153056.48593546235
1914,62503.04346471996
1915,308132.7110735296
1916,71273.98544856612
1917,250966.46673405345
1918,143983.1162762638
1919,179630.75720514584
1920,155437.89536828164
1921,378597.10941224213
1922,305504.96301779954
1923,240534.2391096162
1924,239334.08548064352
1925,198908.76193726357
1926,373778.8991321411
1927,133142.54458812153
1928,154875.54846014795
1929,127951.37200592563
1930,132850.7505260911
1931,142269.74446462118
1932,138736.32730234822
1933,184499.18066482482
1934,181917.3325153356
1935,170840.26665919702
1936,192232.33549356216
1937,182131.91143545162
1938,172926.82324246943
1939,240831.52320694114
1940,189516.20100401418
1941,172502.18173446032
1942,184147.4113897768
1943,211138.16588551828
1944,340746.4743545597
1945,372763.9232760191
1946,148016.04652850569
1947,302495.33654054045
1948,175746.14684466182
1949,248618.40825499507
1950,183365.3485292885
1951,260774.88630709983
1952,227384.36559968386
1953,171589.26169970215
1954,186837.49058851055
1955,135788.83040583436
1956,313297.64670910273
1957,153847.34146625182
1958,308497.4933750866
1959,146691.15809242747
1960,113476.71383634827
1961,121890.45525453234
1962,96753.37041138146
1963,107110.15012775312
1964,108218.31578305861
1965,148080.80467847348
1966,137087.29059744335
1967,291149.2495027573
1968,416010.80226501427
1969,378307.4364109171
1970,398582.9688044587
1971,441583.4808820888
1972,371772.85642952914
1973,267088.960109654
1974,324953.14592910925
1975,507929.64062617614
1976,275327.7082314901
1977,364029.03071715473
1978,343797.0280638052
1979,322315.06579307426
1980,205421.75786697352
1981,337644.1171027125
1982,220369.84792119043
1983,203493.05687808967
1984,174642.26905623853
1985,225181.81925940135
1986,209333.0802259127
1987,181416.83904270365
1988,177923.45485089088
1989,195767.8429687749
1990,212642.09656667613
1991,235320.90763489297
1992,219768.98726291087
1993,170213.10728884937
1994,236876.41096657014
1995,185182.57065377024
1996,250425.9526671829
1997,292800.8595817643
1998,327989.30742377363
1999,263314.4188830891
2000,318779.2773145593
2001,274714.7173974199
2002,235123.24568653892
2003,254485.1742213157
2004,285246.65683738084
2005,219354.58976348973
2006,224715.28156481328
2007,251309.94229355952
2008,218186.86984581756
2009,200127.21080815172
2010,194941.11402571975
2011,142879.7581483855
2012,176836.95845801185
2013,178266.13591433244
2014,184842.42599460908
2015,206769.32689581346
2016,195064.72463867321
2017,197614.37815966585
2018,122855.63948794443
2019,138607.43083137512
2020,107476.11968242704
2021,105821.68815661925
2022,183401.78987331607
2023,145717.01002174668
2024,265046.289989994
2025,348691.3706016537
2026,176390.0252731933
2027,158472.24771181063
2028,152962.8825802896
2029,169593.4580197021
2030,267909.64721641684
2031,232567.41367826593
2032,247274.9992513674
2033,253981.28875004913
2034,169289.42542682003
2035,219970.4686195459
2036,199729.23130432452
2037,208337.70779791125
2038,316316.5937651787
2039,219703.2205842644
2040,301820.925819322
2041,292546.7086659256
2042,207077.76912639994
2043,179537.3472951612
2044,169484.95682722426
2045,221679.5093261907
2046,149398.35706294922
2047,144650.26374098472
2048,139498.33500747487
2049,143675.64216971913
2050,175981.7792871257
2051,107190.68218216968
2052,125809.4803433417
2053,151062.32584891806
2054,90427.35279122007
2055,157306.72694643482
2056,148556.15224295732
2057,114688.59679330431
2058,222041.3749844131
2059,134278.05794260238
2060,180236.78529856534
2061,180974.1799863813
2062,132173.7648405997
2063,116510.84927223582
2064,141201.21005554855
2065,120076.55211661209
2066,167747.49244304368
2067,111533.39167066808
2068,146368.94951193695
2069,89662.06464796692
2070,116334.06938719164
2071,98259.03896663521
2072,140449.4365144573
2073,134888.83317388932
2074,187417.428379498
2075,149291.6570712838
2076,116678.70847281694
2077,161346.16733006955
2078,128042.58403748933
2079,134701.01520627493
2080,121407.75482819625
2081,126505.57529121498
2082,124623.01181554215
2083,148119.89897838482
2084,110711.3651941795
2085,120661.28315612816
2086,113893.53630529583
2087,123165.79058689496
2088,101191.98932681
2089,79759.42815220405
2090,131706.02628848853
2091,116718.98480919961
2092,124497.860606124
2093,122005.1884996829
2094,111834.82809495073
2095,151492.5464250308
2096,86548.75002014892
2097,103582.8534537495
2098,149347.60497339215
2099,58145.90644553806
2100,75132.83051728456
2101,117193.2523027106
2102,130737.10017054406
2103,104522.31206551232
2104,144604.42283250575
2105,130207.05970015388
2106,65867.96751846469
2107,205964.42564466796
2108,114081.63648962486
2109,111909.23629877978
2110,134953.67407256935
2111,146149.53873600723
2112,145892.78212404368
2113,126103.36851612639
2114,121167.4233107268
2115,167360.6147213556
2116,124102.31739597072
2117,156422.2553468482
2118,130364.77797619122
2119,118246.9367556815
2120,116690.7211284728
2121,88413.00814449048
2122,118317.75290711182
2123,85073.95324764722
2124,164990.34139479886
2125,130218.75295792254
2126,155781.06225862852
2127,160848.42971603997
2128,133050.03429009026
2129,97884.41202196074
2130,136856.02767096128
2131,147489.38918205732
2132,120280.10306637919
2133,125602.67351385084
2134,118808.81476566519
2135,96768.95898446186
2136,80691.94239784029
2137,111107.53340181596
2138,132097.4543381547
2139,149613.93133173464
2140,143802.4075396411
2141,156609.58073874013
2142,128468.56405433579
2143,149825.96997312614
2144,122044.90634639314
2145,142356.35991487716
2146,172157.78253014883
2147,137720.41391357497
2148,141149.1652889749
2149,150690.71757849603
2150,229786.51355889672
2151,115921.41796634051
2152,173705.5312131553
2153,174191.89402743222
2154,106296.4860546042
2155,144558.83170110127
2156,262723.74370347493
2157,236169.39781621925
2158,242232.54393586772
2159,214742.21030765207
2160,179098.09277742772
2161,237137.39728462795
2162,392519.7336381149
2163,343193.17034459003
2164,242261.6595840421
2165,205919.43794516442
2166,154990.3952153436
2167,220825.7276828852
2168,197178.66752609776
2169,196231.98171874104
2170,222067.94978320587
2171,154720.73260032065
2172,128910.36130377848
2173,170330.20982584104
2174,228694.88227335227
2175,295324.00334127364
2176,311511.81973046047
2177,244509.6365872992
2178,212338.05510348734
2179,137912.70990375444
2180,206723.2350947583
2181,192207.0498738088
2182,223901.24172194945
2183,194362.6700382303
2184,122868.20994460788
2185,123821.14151316178
2186,148045.3515600434
2187,156644.5590330502
2188,155987.66118468158
2189,294948.0020535029
2190,81746.34484475572
2191,84016.51169875172
2192,92186.03506790282
2193,107305.40572028288
2194,107284.48714269188
2195,109910.93273069928
2196,104052.90970558168
2197,124599.58043145029
2198,162898.40581073597
2199,180522.46574978932
2200,156373.1529940436
2201,150624.18798604
2202,210431.5936052894
2203,146877.37616101763
2204,181152.4164667331
2205,126395.33017263228
2206,142820.53201096362
2207,215185.22837178654
2208,272712.8825985733
2209,247419.22210744885
2210,121319.35087052424
2211,118827.85174588303
2212,119650.55105522455
2213,107878.05649965077
2214,125081.08082577246
2215,106937.34184979326
2216,145543.28350846175
2217,66041.48676652853
2218,76379.34523009983
2219,67152.1389532656
2220,67942.3805154738
2221,309751.4350069813
2222,273217.0399468761
2223,288532.50725587475
2224,212126.49062492035
2225,119860.19868843819
2226,192879.0511902408
2227,202272.42946956484
2228,261979.80201247043
2229,259326.8513862128
2230,151672.1970696088
2231,214765.42788540485
2232,183865.19071008923
2233,184293.88400700415
2234,239048.33613616577
2235,222884.41024961992
2236,270499.1169609177
2237,329700.2456606182
2238,190476.83292477854
2239,115111.56551539202
2240,153478.81951237758
2241,161089.60993633282
2242,124844.22179622496
2243,129064.96200154367
2244,105605.17611286094
2245,100789.06262320315
2246,144602.74803856466
2247,114113.92366027946
2248,124242.63768448395
2249,122071.23135333508
2250,130617.14607964201
2251,112530.50293306482
2252,180607.0656902752
2253,153096.87656553712
2254,175695.1820042954
2255,187566.12049536948
2256,176585.68466808778
2257,208772.66881495283
2258,160597.96502088517
2259,178910.1292986062
2260,159301.30125544078
2261,186551.3655178925
2262,214135.34931219654
2263,359389.7044233802
2264,484059.59818942077
2265,165189.70620236054
2266,286214.58844523196
2267,373505.9147885912
2268,404356.10547236225
2269,150357.87999088602
2270,195153.92064476316
2271,224877.47521828307
2272,199642.22050076604
2273,167697.80326669203
2274,184633.57174777525
2275,162621.48860592098
2276,194766.81271827244
2277,181981.28519171514
2278,149550.59537889322
2279,125654.05961426451
2280,121078.79051254125
2281,172163.83916415818
2282,188231.35894705448
2283,106824.31287421432
2284,111974.25946674573
2285,142172.33827044728
2286,124252.68654543831
2287,354736.73048578657
2288,272371.2027537888
2289,380325.84209649195
2290,436219.9172269555
2291,321022.48875864147
2292,425430.50252812705
2293,448535.24555514165
2294,385901.54911697813
2295,462474.6868975126
2296,303833.4189518349
2297,326255.0392738023
2298,325371.1293333689
2299,353504.53577255754
2300,339508.5231890449
2301,296005.7648613104
2302,250660.17396990058
2303,243135.77942831093
2304,248794.27217311368
2305,199696.06492576213
2306,195745.6166882127
2307,202006.93030715297
2308,225904.2032669544
2309,272690.91930533934
2310,211262.91781450622
2311,205399.28814225207
2312,174690.89131892886
2313,174942.76603741082
2314,172498.03393566253
2315,180239.7970095675
2316,192585.93450847478
2317,194840.58488714707
2318,183024.77135658465
2319,183551.43948019051
2320,185050.45685496478
2321,238736.33001021997
2322,181675.11909641052
2323,190263.0580623084
2324,177698.71490181272
2325,218867.55773128787
2326,175104.20740318685
2327,206892.6107899281
2328,228444.42335326574
2329,191267.69186350872
2330,184299.6832610037
2331,342064.7877088848
2332,369402.19199231407
2333,321700.3392580279
2334,253125.6672291127
2335,265817.0015774108
2336,314524.27782018954
2337,203747.739974152
2338,267602.73160129145
2339,222368.8610421251
2340,399212.01386437315
2341,218045.80705272543
2342,236193.1329710296
2343,230435.53967670727
2344,220388.6695236668
2345,234670.49390232377
2346,215333.29352236557
2347,202728.12277653566
2348,246361.05480316194
2349,178182.34026200607
2350,297942.7774035945
2351,258728.12171944362
2352,257884.5927157764
2353,251045.3368602912
2354,140626.20072262498
2355,147982.44657265104
2356,153506.50176218367
2357,192813.59185845102
2358,197981.4723996391
2359,131896.94200777676
2360,117637.34769987411
2361,146710.75344301426
2362,282128.4627407738
2363,138516.42525957673
2364,162413.7855193985
2365,222193.61703794595
2366,189982.5861919846
2367,222189.42078573623
2368,216375.2443736773
2369,217993.36041162303
2370,168376.80155617878
2371,168533.4435856729
2372,195754.5901424663
2373,278309.1287245512
2374,321007.27968394227
2375,249948.37262500837
2376,301425.96347704093
2377,354887.7992877287
2378,145520.60466213262
2379,206938.3393810902
2380,146829.04556294088
2381,170533.92221506356
2382,210582.75754243764
2383,208634.54119627053
2384,250204.56233249628
2385,160586.13952540333
2386,135529.88640669515
2387,139588.00854758162
2388,105011.16651601822
2389,126259.64853766523
2390,149654.0395371797
2391,145427.5391300641
2392,116302.76422682182
2393,165113.5775552775
2394,140475.35562681645
2395,210576.1887273426
2396,145880.696695646
2397,225787.54366176517
2398,130819.20114587361
2399,65420.216488186954
2400,63751.37397885153
2401,122704.91981237842
2402,137068.3677572205
2403,145069.61869533846
2404,152505.53619713237
2405,159761.22517329775
2406,145315.7057869362
2407,129915.8094822516
2408,150395.30855008037
2409,125419.31256192915
2410,169479.80335025638
2411,117357.35423082189
2412,161644.01094571475
2413,130946.83578199003
2414,150543.27870919288
2415,136713.80459556435
2416,129251.63489493215
2417,135968.63221507528
2418,133272.52654123423
2419,126876.1783001434
2420,122488.74629517284
2421,158598.41962631932
2422,111461.6114828401
2423,116984.76825081324
2424,155651.424155038
2425,217454.36949321628
2426,127389.68935672313
2427,136152.78465862747
2428,176113.79554792537
2429,111348.20714564549
2430,133980.6852475017
2431,108420.24558072857
2432,149172.7462234512
2433,147828.1191398204
2434,141269.50649070196
2435,154147.63646459207
2436,109900.92458501962
2437,109849.55923647835
2438,124333.87326186814
2439,110095.25687737424
2440,127292.01315694307
2441,94591.73579045801
2442,102063.08215641181
2443,126939.87523908255
2444,134742.98471096193
2445,92822.87772682533
2446,134517.1915036473
2447,181929.65791878448
2448,132011.81058318162
2449,115082.57260419131
2450,152705.52933945783
2451,126396.21032829629
2452,201621.221677554
2453,92098.24595502306
2454,118110.93001178
2455,119090.08600955634
2456,138444.23206094868
2457,133957.8963216121
2458,125157.62285910119
2459,114757.43181085354
2460,143467.4443991278
2461,131546.18851633335
2462,141946.16898837002
2463,131960.3467044111
2464,176745.92960659548
2465,146422.2497656087
2466,117035.82039011005
2467,135964.13363354618
2468,84763.37398327397
2469,84208.91038256006
2470,188143.68520745754
2471,215400.83581256977
2472,164525.56604259106
2473,115873.83297960082
2474,84273.40377651053
2475,229523.1130358058
2476,116699.61743718709
2477,126723.15051710335
2478,154396.44724486556
2479,105948.66143269136
2480,149841.55964600982
2481,123853.43732304923
2482,126650.43028575898
2483,110979.00704486061
2484,123759.19753470902
2485,126972.97829928083
2486,156426.86906846918
2487,174159.22498795838
2488,167446.7259508069
2489,158045.79717539184
2490,146766.58553855988
2491,95127.5286233261
2492,194294.49125979285
2493,152544.3686373469
2494,147317.78283880014
2495,90277.17113517004
2496,241965.99930209183
2497,160044.68240436798
2498,109529.37083210042
2499,91074.50225564072
2500,127041.17508780176
2501,140814.39769657873
2502,150593.71182361743
2503,102522.33101809306
2504,203493.32659877246
2505,227736.069410326
2506,256961.76146498809
2507,290074.3037713483
2508,255402.57264304667
2509,216005.69450683706
2510,216754.8740431717
2511,177982.2553437504
2512,211671.88831209342
2513,222259.06741213097
2514,259278.73300066398
2515,151319.6948716889
2516,172518.17460415285
2517,146038.87317018118
2518,151073.76018979208
2519,234027.02918093864
2520,213805.378832766
2521,189757.0580118081
2522,225771.44774335242
2523,121055.45998978324
2524,135338.10061339478
2525,147459.31372397282
2526,138801.24402049853
2527,117114.38338313703
2528,127380.06232391506
2529,137632.19590792817
2530,124238.6188833731
2531,262452.64320271823
2532,229713.267962045
2533,199193.5195614265
2534,232026.3962669653
2535,306658.8197887323
2536,231063.88631896407
2537,238869.49512780277
2538,183905.95726044627
2539,192475.6120704517
2540,182719.2826444623
2541,181697.3326678425
2542,167392.88427133963
2543,124589.58716214866
2544,124113.48146688117
2545,136341.83635596762
2546,129295.83463905843
2547,142134.32397785253
2548,165363.2383216953
2549,159788.08053934664
2550,779587.4734999122
2551,141341.29046021684
2552,129724.82783769985
2553,77717.99538313619
2554,100975.14922551668
2555,124196.62377136786
2556,102099.16008170055
2557,106158.87552280491
2558,158707.63968865073
2559,143510.6040905856
2560,158229.79830192897
2561,149574.34300373174
2562,146512.57129064854
2563,157171.2571413968
2564,206206.36345740373
2565,139954.38162763606
2566,169051.62573400766
2567,139519.79896616272
2568,216101.42147699773
2569,225825.2520464572
2570,118679.46914556347
2571,193411.11001355067
2572,146675.68762134094
2573,233491.859563485
2574,316087.7883085323
2575,137233.93748842273
2576,123150.6512915009
2577,146963.61067151173
2578,88401.39486430446
2579,62353.74651258912
2580,97700.97561864933
2581,107350.50335927281
2582,111729.94375481803
2583,285522.0586695248
2584,180791.57200409175
2585,190907.29057137162
2586,229378.22568840277
2587,199932.5389366602
2588,139417.2301167639
2589,151017.70208791373
2590,216051.97243134317
2591,233381.15138462244
2592,218700.95936699613
2593,249533.64928328805
2594,183938.25665826
2595,197176.124463723
2596,311316.89202798135
2597,183620.0899755037
2598,284843.90307699674
2599,320552.8948253067
2600,164794.5229511453
2601,142202.54927184933
2602,84268.00620546963
2603,95752.00013681635
2604,89865.03766874122
2605,83012.14577167932
2606,150303.74153037666
2607,214589.22916186423
2608,204192.43272486335
2609,172628.4498253236
2610,112483.59982922138
2611,130938.73032908383
2612,157448.58943679603
2613,130249.640937666
2614,125627.28957385907
2615,157025.7132786975
2616,148198.57147934276
2617,182503.488265571
2618,210569.1331690076
2619,205161.45320023363
2620,188050.58914734208
2621,174038.10176595108
2622,182998.8608204918
2623,243907.02116841887
2624,312955.8086684026
2625,288479.91692299943
2626,171978.06685876226
2627,162342.81189924252
2628,444067.0855478877
2629,462233.6950846503
2630,357767.22952848184
2631,458798.5235694819
2632,399934.48981381
2633,302906.1116805149
2634,393439.14084768365
2635,159326.72151935683
2636,176977.81482069351
2637,178084.99039029286
2638,269530.02517115464
2639,188790.51984058722
2640,152625.5624683802
2641,103635.07883208359
2642,193342.43586168333
2643,103571.6621500428
2644,123590.0323632927
2645,108587.1424764814
2646,95902.7506180662
2647,105488.28794470604
2648,144380.42377192705
2649,154541.41979787062
2650,138525.51106064828
2651,142507.88544645818
2652,390324.1467477648
2653,256153.90647163452
2654,253937.45286394737
2655,395243.54514807987
2656,316594.9881670438
2657,347153.89677957696
2658,306139.41827879206
2659,303171.3012144369
2660,350104.7796975586
2661,348620.14558388246
2662,357742.93259899365
2663,287082.7495217498
2664,264637.06131199514
2665,321953.9374144835
2666,279671.4680709671
2667,171519.8430706254
2668,180661.23555942983
2669,187581.3670930907
2670,281570.3724803547
2671,187523.16600010477
2672,196526.083902822
2673,206077.15930914425
2674,198455.1739552902
2675,171814.43818401414
2676,194978.92821548835
2677,200419.80776821735
2678,255220.3621274833
2679,270109.76548042975
2680,279139.8320601542
2681,381139.50654102024
2682,320418.1859562766
2683,480667.13018721517
2684,310669.9905557216
2685,328372.6374094563
2686,254594.29325108463
2687,316876.7735292288
2688,216201.12429656042
2689,207189.04596315825
2690,414070.3452103194
2691,193349.45868929406
2692,140392.31592131645
2693,202587.29082047657
2694,140191.6322218195
2695,195233.87802770856
2696,184410.36740548952
2697,188846.99850988717
2698,195731.89168928354
2699,177989.1381407951
2700,158496.7159051869
2701,151141.31475029385
2702,112862.46207273149
2703,125205.37771694615
2704,141676.30339106845
2705,116899.76686509857
2706,112984.35898052808
2707,124741.68549741531
2708,132559.7404143479
2709,106802.7702132369
2710,125779.7013386488
2711,303536.06925943814
2712,373782.97059250897
2713,173600.49587364576
2714,153425.34228922054
2715,171554.25519957632
2716,146043.75374704305
2717,196544.9609354119
2718,223220.43744608844
2719,155821.03622297948
2720,173190.167132013
2721,135453.34874443564
2722,164550.45727726552
2723,141474.49057121406
2724,127754.12747534999
2725,132478.41154581407
2726,152926.21294129489
2727,181303.00229800295
2728,179485.57152683396
2729,148978.49677244114
2730,148453.15032573655
2731,130746.99800835503
2732,133883.4880388326
2733,162573.5543888997
2734,151868.73154639982
